# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = pharma_apis; HS6 codes (81): 293311,293319,293321,293329,293331,293332,293333,293339,293341,293349,293352,293353,293354,293355,293359,293361,293369,293371,293372,293379,293391,293392,293399,293410,293420,293430,293491,293499,293510,293520,293530,293540,293550,293590,293621,293622,293623,293624,293625,293626,293627,293628,293629,293690,293711,293712,293719,293721,293722,293723,293729,293750,293790,293810,293890,293911,293919,293920,293930,293941,293942,293943,293944,293949,293951,293959,293961,293962,293963,293969,293971,293979,293980,294000,294110,294120,294130,294140,294150,294190,294200
exporter_iso3,importer_iso3,value_kusd
MEX,JPN,5361.71
ROU,USA,5359.485
POL,AUT,5357.598
SAU,ESP,5349.682
TUR,ESP,5342.813
HRV,RUS,5313.748
MEX,CHN,5312.482
DEU,BGD,5307.543
CHE,UKR,5273.437
DNK,AUS,5259.492
ITA,ZAF,5256.854
CHN,LVA,5251.935
TWN,THA,5219.326
TUR,JPN,5218.573
PER,USA,5212.161
DEU,HKG,5208.195
CZE,CHE,5183.851
IRL,ROU,5178.97
IDN,GBR,5175.661
ITA,HKG,5153.83
ESP,RUS,5148.112
DEU,DZA,5148.016
ARG,BRA,5147.866
USA,ROU,5128.122
NZL,USA,5122.697
GBR,DNK,5113.885
MLT,USA,5106.696
BRA,KOR,5101.015
TTO,NLD,5080.862
AUT,SVK,5071.874
FRA,ZAF,5056.033
POL,JPN,5055.978
DNK,AUT,5043.499
ITA,MLT,5014.054
AUT,ARG,4964.279
ESP,BGR,4960.191
IND,KAZ,4947.301
MYS,EGY,4941.136
DNK,NOR,4934.9
GBR,LUX,4905.936
LTU,EST,4882.698
LVA,USA,4877.476
ESP,SVK,4875.089
MAC,DEU,4855.749
BRA,IND,4852.979
DEU,PHL,4850.83
AUT,BGR,4850.611
SVN,ARG,4842.225
ROU,CZE,4833.489
IND,DOM,4829.49
CZE,BRA,4821.244
TUR,NLD,4799.047
CHE,PER,4784.075
MEX,ITA,4783.187
DNK,POL,4779.902
CHE,MAR,4772.003
IDN,CHL,4730.588
ESP,FIN,4715.412
POL,CZE,4709.728
FRA,GRC,4701.32
ISR,FRA,4681.843
SVK,KOR,4681.461
CHN,MDV,4631.452
USA,FIN,4614.467
EST,DNK,4603.596
NLD,COL,4603.417
MDG,NLD,4603.194
GBR,THA,4596.932
SWE,KOR,4594.701
AUS,SGP,4592.283
KOR,BGD,4565.817
POL,BLR,4561.01
USA,ECU,4555.793
BEL,SGP,4551.207
CZE,UKR,4526.879
POL,FRA,4526.259
TTO,USA,4521.681
POL,GRC,4513.699
CHN,MDA,4507.537
VNM,SVK,4496.759
AUT,POL,4489.214
CHE,CZE,4486.455
MYS,RUS,4472.377
SRB,BIH,4462.825
IND,ISL,4447.177
BEL,BLR,4418.839
TWN,IRL,4395.387
ESP,PHL,4372.526
PRT,CAN,4361.523
GBR,ZAF,4360.603
HKG,HUN,4354.789
ESP,TUN,4354.155
ITA,ARE,4329.734
SVK,FRA,4317.833
CHN,NIC,4301.044
USA,PER,4291.895
CHE,TUN,4285.815
BGR,ROU,4285.056
SAU,ARE,4282.633
GBR,KWT,4277.735
NLD,SVK,4266.894
JPN,EGY,4262.163
BEL,ISR,4255.233
CZE,ROU,4219.999
HUN,GRC,4198.1
DEU,CRI,4197.907
ITA,IRN,4192.263
NLD,THA,4182.832
NLD,ARG,4180.462
HKG,NLD,4179.417
ESP,SRB,4174.801
MYS,PHL,4152.201
ARG,FRA,4140.571
TWN,VNM,4131.39
TWN,SAU,4127.315
GBR,GRC,4121.416
ESP,HRV,4106.371
CHE,SVK,4105.227
TWN,SGP,4101.965
ISR,IRL,4087.194
HRV,DEU,4086.872
HRV,IND,4084.43
CZE,HRV,4078.945
CHN,QAT,4074.122
JPN,PRT,4061.924
VNM,ITA,4061.059
DEU,ARE,4051.886
FRA,MYS,4050.866
GRC,USA,4027.937
LTU,LVA,4024.232
MYS,BRA,4012.315
DNK,LVA,3993.508
CAN,BRA,3988.991
SVK,SRB,3968.301
USA,CZE,3968.2
CAN,PAK,3961.177
GTM,DOM,3947.839
DNK,LUX,3882.175
ITA,TUN,3880.286
CAN,PRT,3877.913
SVK,AUT,3850.942
TUR,NOR,3849.891
HKG,IND,3848.852
ZAF,NGA,3845.199
JPN,PAK,3826.697
DEU,ECU,3819.096
AUT,BRA,3801.68
AUS,BRA,3799.192
DEU,BGR,3779.177
IRL,MEX,3770.215
FIN,NLD,3755.183
BRA,CHN,3754.366
DEU,LVA,3753.726
AUT,BGD,3749.539
NLD,MYS,3747.757
DEU,PER,3742.767
IND,SWZ,3738.882
CHL,NLD,3717.136
SVN,DEU,3711.128
SGP,ISR,3691.66
FIN,IRL,3679.144
FRA,HKG,3678.026
CHE,NZL,3672.943
MAC,FRA,3672.534
TWN,GBR,3672.517
TUR,BEL,3665.471
NZL,CAN,3662.595
CZE,AUT,3658.351
VNM,SGP,3641.591
CZE,FRA,3636.01
USA,TTO,3630.344
NLD,HRV,3628.839
LTU,ITA,3625.149
GBR,COL,3614.462
IND,MWI,3613.699
SVK,TUR,3610.352
CHE,CHL,3607.478
IDN,TWN,3601.155
CAN,GRC,3601.001
IDN,PAK,3594.921
AUT,IDN,3594.12
TTO,ESP,3591.565
TWN,MEX,3585.966
PRT,NLD,3583.544
QAT,DEU,3574.293
BGR,ITA,3572.562
JPN,RUS,3565.087
IDN,NOR,3561.916
KOR,ISR,3533.53
TWN,KHM,3527.943
CHN,LUX,3500.643
SVK,IND,3498.802
TWN,AUS,3489.519
DNK,MAR,3485.949
IND,BOL,3485.454
CZE,BLR,3484.215
BLZ,HUN,3481.634
JPN,SAU,3477.05
IDN,AUS,3476.591
MEX,CHL,3474.926
GBR,DOM,3455.875
BGR,POL,3448.834
CHN,SEN,3448.633
IRL,LUX,3442.719
FRA,SVN,3438.224
AUS,THA,3421.08
ITA,CIV,3416.289
MYS,ESP,3398.674
MAR,BRA,3396.669
POL,BEL,3383.864
DEU,BIH,3383.432
JPN,LBN,3375.282
THA,MMR,3373.483
MYS,BGD,3372.382
NLD,ARE,3363.701
MLT,CHN,3347.903
HRV,CAN,3346.878
MEX,BEL,3344.714
ESP,LUX,3338.783
HUN,HKG,3337.088
ZAF,USA,3334.82
POL,IND,3334.033
KOR,PHL,3318.287
LTU,AUT,3312.263
TWN,PRT,3289.716
POL,NLD,3289.2
USA,MMR,3280.368
CHN,MKD,3255.067
USA,PAK,3246.675
CZE,GBR,3244.662
IDN,ITA,3239.714
SVK,POL,3228.22
ESP,CHL,3221.397
FRA,BGR,3219.379
LTU,NLD,3209.911
BGR,CAN,3209.884
KOR,HRV,3208.252
NOR,GBR,3202.612
IND,EST,3198.29
AUT,SVN,3191.8
SVN,HUN,3185.907
CAN,KOR,3180.448
ZAF,MOZ,3176.712
DNK,TWN,3175.17
HKG,BRA,3172.69
POL,SVK,3169.858
ESP,JOR,3168.574
ITA,SRB,3163.63
NOR,ITA,3162.446
THA,NLD,3157.159
SVN,UKR,3156.725
CZE,BEL,3153.941
HRV,ITA,3147.178
IRN,IND,3142.031
CZE,ISR,3139.631
LVA,SVK,3139.631
NLD,EST,3136.162
ESP,PAK,3133.408
KOR,EGY,3131.861
SWE,ROU,3127.167
AUT,NZL,3126.634
GBR,TWN,3118.269
HUN,CAN,3117.919
GBR,ARE,3105.889
JPN,POL,3099.426
GBR,BGR,3093.94
FRA,SAU,3081.664
GBR,QAT,3060.931
MYS,JPN,3033.588
ESP,AUS,3027.538
ESP,THA,3027.057
ESP,ECU,3023.742
LVA,DEU,3014.364
QAT,PRT,3013.165
FRA,TWN,3005.689
DNK,DZA,3005.335
ISR,CZE,2999.637
IND,VEN,2999.164
QAT,TUR,2998.489
ITA,SLV,2998.486
TWN,MYS,2997.628
IDN,EGY,2995.658
POL,TUR,2986.869
DNK,EGY,2975.588
ESP,DNK,2971.895
IRL,BRA,2963.441
NLD,IDN,2962.783
TUR,USA,2956.473
POL,LVA,2941.91
SVK,IDN,2933.815
ESP,DOM,2925.15
POL,BRA,2920.199
AUT,HRV,2919.919
SGP,HKG,2918.185
ISR,CHE,2910.922
ISR,SVN,2905.705
HKG,USA,2897.495
NLD,CHL,2891.373
ZAF,ZWE,2890.452
ITA,IRQ,2887.889
DEU,LBY,2886.728
TUR,IRQ,2877.31
IND,SEN,2876.025
BEL,MAR,2875.227
BEL,ARE,2873.099
AUT,TUR,2858.35
MAC,USA,2850.886
ESP,MYS,2835.825
SVN,ROU,2834.24
TWN,COL,2829.215
JPN,COL,2828.166
LTU,SGP,2820.243
DEU,LUX,2811.414
SLV,USA,2811.208
MEX,ISR,2801.0
JPN,SWE,2797.357
GRC,BGR,2793.926
MEX,NLD,2792.808
DEU,NZL,2789.356
TWN,ARG,2774.946
GBR,MYS,2759.968
SGP,TWN,2758.623
ESP,BGD,2754.936
FRA,LKA,2750.588
SRB,MNE,2731.866
ZAF,CHL,2725.826
IND,UZB,2720.613
GBR,NOR,2714.703
HRV,JPN,2702.799
MYS,KOR,2701.443
IRL,IDN,2685.509
TTO,ITA,2681.071
AUS,KOR,2676.823
TUR,DZA,2670.102
SVK,ITA,2665.532
HUN,PAK,2665.062
SVK,ROU,2658.368
NLD,CYP,2654.774
ITA,LBN,2652.895
ITA,COG,2652.264
GTM,COL,2651.612
FRA,JOR,2645.386
GTM,SLV,2645.265
USA,HRV,2644.289
NZL,BEL,2641.593
FIN,ESP,2633.851
IRL,JOR,2628.13
SWE,FIN,2623.81
CHN,LAO,2621.585
ZAF,IRL,2621.545
MEX,SGP,2613.175
IRL,LBN,2602.879
THA,MYS,2601.786
DNK,PAK,2592.363
CHN,PRK,2587.624
AUS,BEL,2577.668
GBR,EGY,2576.058
SGP,NZL,2573.516
GRC,FRA,2566.57
CZE,TUR,2566.032
CHN,GEO,2564.296
THA,CAN,2553.051
GTM,CHN,2552.697
FIN,KOR,2551.659
KOR,SVN,2550.783
CAN,GBR,2549.746
PRT,DEU,2535.43
ZAF,SWZ,2532.554
JPN,FIN,2531.178
NLD,AUS,2517.687
DEU,TUN,2517.085
LVA,JPN,2513.6
ROU,ESP,2511.013
CHE,ARE,2508.452
CAN,CZE,2505.435
ZAF,KEN,2503.441
CHN,HND,2499.585
AUT,IRN,2491.409
HUN,IDN,2482.45
DNK,ARG,2480.567
BEL,ZAF,2472.229
TUR,IND,2461.579
BRA,PRY,2454.023
ESP,IRN,2451.889
ESP,ARE,2449.596
POL,SVN,2448.979
POL,LTU,2448.393
NZL,AUS,2448.111
AUT,GRC,2433.802
GBR,IRQ,2423.796
ITA,CYP,2418.74
HKG,ESP,2415.26
SVK,GBR,2411.366
CAN,NLD,2409.313
TWN,MLT,2407.594
ROU,PAK,2407.458
DEU,URY,2402.134
LVA,HRV,2396.037
BRA,NLD,2385.287
TUR,ITA,2382.299
JPN,ZAF,2376.457
IND,TGO,2371.209
DEU,DOM,2368.583
LTU,GBR,2364.519
SWE,SGP,2356.541
KOR,GRC,2355.98
ARE,CHN,2355.511
SWE,NOR,2354.076
USA,URY,2352.75
TWN,TUR,2352.556
IRL,MAR,2352.51
CHN,SYR,2351.273
MEX,LKA,2350.148
CHE,FIN,2349.851
CAN,BEL,2344.576
GBR,HND,2329.218
DNK,IDN,2328.68
NLD,VNM,2325.837
IND,AFG,2319.194
GRC,IND,2314.749
GRC,ESP,2307.383
KOR,COL,2305.698
HUN,VNM,2300.651
TUR,BRA,2297.267
BEL,SRB,2293.35
NLD,UKR,2292.644
COL,ECU,2290.544
IDN,IRL,2288.987
GRC,CYP,2287.95
IDN,SAU,2287.948
ROU,FRA,2284.807
FIN,TUR,2281.917
CHE,PRY,2278.908
CHE,LTU,2275.594
DNK,ISR,2262.591
IRL,SAU,2257.719
DNK,FIN,2247.707
SWE,ESP,2244.647
MEX,TUR,2244.102
BEL,IDN,2241.769
JPN,CZE,2237.53
SAU,CHN,2237.391
NOR,USA,2229.339
IDN,DNK,2221.95
DNK,PHL,2220.047
HUN,ISR,2215.21
CHE,DOM,2212.678
LVA,POL,2208.315
THA,ZAF,2203.915
MEX,POL,2202.005
FIN,ITA,2200.548
POL,ISR,2191.875
THA,PHL,2184.437
POL,SAU,2175.645
MEX,IDN,2167.861
ARG,IRL,2163.89
POL,KOR,2163.232
ARG,TUR,2162.894
NLD,BGR,2161.164
LTU,RUS,2160.373
KOR,SAU,2160.105
NOR,SWE,2159.417
KOR,KAZ,2158.632
ARM,RUS,2153.519
USA,GRC,2152.752
SVN,USA,2146.445
ISR,ITA,2145.779
IND,MNE,2144.021
IND,KWT,2142.554
MYS,NLD,2137.968
ROU,IND,2133.046
ZAF,ZMB,2127.78
MEX,COL,2127.49
POL,SWE,2127.447
THA,KOR,2119.664
POL,CHN,2112.611
CHE,MYS,2102.271
HUN,EGY,2093.88
SAU,KWT,2093.558
ITA,MYS,2087.67
CAN,HKG,2083.372
BEL,LTU,2081.31
THA,ESP,2080.163
TWN,BGD,2075.727
BEL,TUN,2074.772
IRL,IND,2065.707
POL,EGY,2044.662
MYS,THA,2035.794
NLD,LTU,2029.212
ROU,CHN,2028.691
HKG,TWN,2022.882
FRA,HRV,2022.165
SWE,AUT,2010.923
BEL,HRV,2005.672
IRL,BGD,2000.339
AUS,MYS,1999.643
AUT,CZE,1995.171
MLT,GRC,1989.841
BGR,FRA,1989.561
HUN,ARG,1984.79
FRA,NZL,1977.1
AUT,KEN,1976.305
TUR,CHN,1974.197
FIN,AUT,1964.179
ZAF,IND,1960.444
CZE,CHL,1958.182
SVK,ESP,1952.107
CIV,USA,1950.497
HUN,BGD,1947.657
ISR,RUS,1947.0
IDN,UKR,1939.237
KOR,MAR,1935.206
LTU,KOR,1924.212
POL,BGD,1914.533
CZE,ARG,1913.867
KOR,CHL,1908.749
QAT,ROU,1907.935
ESP,BFA,1907.215
CHE,IRN,1904.085
CHN,MWI,1901.539
ZAF,COL,1899.592
IRL,NGA,1899.205
CHE,CRI,1898.167
HUN,PRT,1896.518
CZE,TWN,1895.718
DNK,SAU,1890.461
ESP,CRI,1889.086
PRT,GRC,1888.62
TTO,POL,1888.369
KOR,ZAF,1886.998
CHE,URY,1867.344
FRA,LUX,1866.011
PRT,ISL,1862.33
MEX,FRA,1854.233
ARE,HKG,1851.04
CRI,PER,1847.622
BEL,MYS,1835.286
TUR,RUS,1832.449
CHE,ECU,1831.626
GTM,USA,1830.873
EST,IND,1826.939
MEX,UKR,1820.645
MEX,GBR,1818.698
DNK,MEX,1811.962
ISR,GBR,1799.396
DEU,BLR,1798.872
TUR,KAZ,1794.281
GTM,HND,1792.903
CHN,BIH,1792.203
IRL,ARG,1786.428
DEU,KEN,1783.258
MLT,ISR,1778.899
LTU,BLR,1768.446
TUR,EGY,1767.859
IND,SYR,1766.643
GEO,RUS,1761.117
LVA,GBR,1759.791
GBR,CRI,1754.122
DNK,ZAF,1753.778
JPN,UKR,1752.686
SVK,LUX,1746.722
ZAF,GBR,1745.229
ROU,POL,1740.006
IND,KGZ,1739.362
CHE,KEN,1728.548
LTU,POL,1722.392
POL,PRT,1721.088
MEX,CZE,1720.525
PAK,BGD,1720.177
MYS,FRA,1717.081
USA,CYM,1712.522
BGR,GRC,1703.135
MYS,VNM,1695.085
PRT,DZA,1693.656
SAU,IND,1688.588
ESP,PER,1682.567
HUN,SVN,1681.512
CHN,KWT,1680.627
FRA,IRQ,1671.381
DEU,MKD,1670.662
KOR,ARE,1668.408
CZE,PAK,1652.364
BEL,PAK,1650.305
LKA,IND,1649.345
CZE,FIN,1647.263
CZE,MEX,1645.46
DNK,ROU,1643.901
HUN,MAR,1641.265
FIN,CAN,1638.765
MYS,AUS,1636.966
NLD,DZA,1636.359
CZE,DNK,1635.139
THA,KHM,1623.67
KOR,PER,1621.238
FIN,GBR,1620.199
NLD,NGA,1615.705
ROU,VNM,1611.336
IND,NIC,1595.29
SRB,BGR,1592.697
FRA,VNM,1591.847
MAC,BEL,1589.312
USA,UZB,1586.035
AUS,DNK,1585.85
ROU,GRC,1584.998
IRN,TWN,1584.738
DNK,MYS,1583.203
USA,BGD,1581.82
BEL,TWN,1580.43
GBR,SVN,1578.568
IND,BIH,1577.911
MDG,IND,1576.88
POL,CYP,1576.754
GBR,LVA,1573.215
MYS,IDN,1570.957
COL,VEN,1566.978
ITA,MNE,1566.013
SWE,MOZ,1565.903
THA,AUS,1564.092
ZAF,AUS,1561.939
ISR,VNM,1560.0
MEX,CRI,1552.998
ARE,USA,1551.3
CHE,BGR,1551.081
ROU,NLD,1549.571
USA,ISL,1546.844
SAU,SGP,1512.839
ITA,BLR,1512.583
CHN,CUB,1510.704
CAN,PER,1508.838
QAT,USA,1508.609
MAC,CAN,1506.488
ITA,PRY,1504.81
DEU,JOR,1503.209
HKG,FRA,1502.227
IND,GAB,1501.066
LVA,IND,1501.046
BRA,SGP,1500.986
FRA,DOM,1499.336
PRT,BGR,1496.41
NLD,ZAF,1492.663
SAU,PAK,1491.566
FRA,VEN,1490.95
ROU,BRA,1487.95
ESP,SWE,1486.767
AUT,HKG,1485.77
DNK,HUN,1484.974
NLD,PHL,1484.36
LUX,ESP,1483.227
SVK,RUS,1471.968
DNK,PRT,1461.922
LUX,ITA,1460.273
MDG,DEU,1460.236
HRV,NLD,1457.682
AUT,SRB,1456.949
SVN,ARE,1456.071
GBR,CZE,1453.737
NOR,TWN,1452.31
CZE,SGP,1451.205
ISR,MEX,1450.278
ESP,QAT,1449.379
PRT,POL,1448.15
ARG,JPN,1446.973
MEX,AUS,1442.242
MNE,UKR,1441.671
CZE,URY,1427.684
KOR,HUN,1427.456
GBR,KEN,1422.442
CAN,AUS,1422.25
LUX,BEL,1421.076
BGR,TUR,1419.552
IDN,BRA,1417.294
CHN,ALB,1415.288
MEX,TWN,1414.927
HUN,CHE,1406.712
CZE,BGD,1405.913
CHE,VNM,1404.506
BRA,PER,1402.945
DEU,MNE,1399.873
GBR,SRB,1399.138
IDN,SGP,1393.142
DEU,CYP,1389.347
CHN,MNG,1387.715
IRL,CRI,1386.241
DEU,LKA,1383.601
KOR,TUN,1382.959
SVK,NLD,1379.059
BGR,NLD,1375.983
DEU,EST,1374.02
DEU,UGA,1373.991
USA,AFG,1373.855
THA,PER,1369.431
MYS,HKG,1368.412
IRL,TUN,1360.38
NLD,MAR,1358.247
GBR,MAR,1357.205
AUS,SAU,1351.092
USA,BRB,1351.065
KOR,AUS,1350.02
CHL,BOL,1348.055
USA,LBY,1343.861
SAU,DZA,1343.772
NLD,HKG,1343.743
NLD,TUN,1336.85
BRA,PRT,1333.928
PRT,AGO,1330.918
IND,LVA,1328.933
CAN,POL,1323.502
HKG,CHE,1320.28
HKG,DOM,1320.074
MEX,DOM,1310.787
MAR,EGY,1308.739
GBR,HKG,1308.398
UKR,CHE,1308.247
NLD,SRB,1302.617
CHL,IND,1300.978
AUT,PAK,1300.376
USA,LVA,1299.977
FIN,PRT,1298.953
ARG,PAK,1291.187
SVN,GBR,1290.284
IRL,UGA,1289.145
ARG,PER,1289.07
ARE,MOZ,1288.812
LUX,DNK,1287.988
ZAF,BWA,1287.632
IND,CMR,1283.197
HKG,MOZ,1280.596
ESP,GEO,1277.75
USA,BHS,1276.59
IND,BEN,1276.476
NZL,FJI,1271.233
PRT,CHN,1269.159
QAT,ZAF,1266.569
NLD,PER,1262.707
DNK,THA,1255.783
IND,LTU,1252.933
AUS,TWN,1251.636
IRN,TUR,1246.678
SWE,HUN,1245.908
URY,USA,1244.674
NLD,LBN,1243.959
ARG,MEX,1243.749
BRA,GTM,1241.827
BRA,JPN,1241.621
IND,HND,1239.339
FIN,CHE,1237.777
HKG,IDN,1237.542
SVK,GRC,1235.297
SVK,CHE,1230.695
TTO,CAN,1229.915
IRL,SGP,1226.311
UKR,CHN,1223.201
TUR,UZB,1217.914
BGR,CHN,1216.952
ITA,PER,1215.993
NLD,LVA,1215.381
KAZ,RUS,1215.361
BEL,KWT,1215.232
USA,KAZ,1214.409
FIN,POL,1210.356
POL,BGR,1209.246
COL,IND,1209.092
SVN,ESP,1202.441
HKG,AUS,1198.09
AUS,MMR,1195.308
THA,IRN,1190.828
CAN,ESP,1190.678
MYS,COL,1189.606
NZL,BRA,1185.296
MEX,NIC,1179.925
GBR,BRB,1179.727
BRA,IDN,1177.86
MLT,AUT,1175.185
CZE,THA,1174.026
POL,CAN,1172.543
SGP,MMR,1169.648
FRA,PER,1169.208
TUR,AUT,1168.092
AUT,DZA,1166.341
FRA,LTU,1165.224
IDN,MEX,1159.811
ECU,VEN,1159.778
DEU,NGA,1159.701
GBR,UKR,1159.48
SRB,SVK,1158.422
ZAF,CAN,1155.675
MLT,ITA,1152.2
JOR,PRT,1151.411
USA,OMN,1150.214
CHN,KGZ,1149.585
GTM,CRI,1142.539
NLD,DOM,1138.71
MDG,ESP,1136.944
JPN,CRI,1136.24
GBR,PHL,1135.767
USA,BGR,1135.126
ZAF,MWI,1131.667
HKG,UZB,1130.015
MYS,BRN,1129.761
BEL,UKR,1128.929
IDN,IRQ,1126.43
AUS,IDN,1122.553
TUR,SAU,1117.523
FRA,UZB,1114.241
NLD,CRI,1109.458
IDN,NGA,1105.824
PRT,TUR,1104.557
HUN,SRB,1099.73
USA,SRB,1098.653
BEL,FIN,1092.182
PRT,ARG,1092.068
AUT,RUS,1090.291
SGP,KHM,1089.987
AUS,FRA,1088.187
TWN,ISR,1087.379
ROU,CHE,1086.58
BRA,MYS,1085.764
USA,MAR,1084.449
ZAF,GHA,1083.37
BEL,ARG,1081.528
ZAF,DEU,1081.018
CHN,AZE,1080.891
ITA,PHL,1080.491
FRA,CHL,1079.559
JPN,SVK,1078.243
ITA,SVK,1077.837
GBR,SOM,1077.596
TWN,EGY,1076.752
IND,GEO,1076.708
NZL,JPN,1076.507
IND,KHM,1074.605
DNK,NGA,1071.458
ITA,NOR,1069.937
IDN,KHM,1069.855
CHE,BOL,1066.701
DNK,LTU,1062.799
MLT,CAN,1060.533
THA,CHL,1057.452
VEN,BRA,1053.434
NLD,JOR,1050.153
THA,BRA,1049.563
FRA,ECU,1045.44
HRV,CZE,1041.418
ISR,TWN,1039.336
PAN,ECU,1039.325
ESP,SMR,1037.761
URY,FRA,1036.191
NLD,NZL,1032.311
URY,BRA,1031.166
PRT,KOR,1026.576
GBR,BHR,1026.454
SRB,CHN,1022.411
ROU,BGD,1022.273
NLD,IRQ,1019.53
ISR,COL,1017.033
URY,CHL,1014.083
HUN,SGP,1014.047
KOR,NOR,1013.965
BGR,ESP,1012.036
BRA,AUT,1010.382
CHN,BHR,1009.352
ITA,LTU,1008.253
CHN,ARM,1007.612
GBR,FIN,1005.371
SGP,LKA,1000.1
USA,JAM,999.976
GTM,NIC,998.898
MEX,URY,998.177
LVA,CHE,997.838
ZAF,LSO,995.916
POL,PRY,994.845
QAT,NLD,993.686
CZE,PRT,992.01
BRA,BEL,991.836
IND,DJI,990.048
GRC,POL,985.697
JPN,ROU,985.654
GBR,CHL,983.388
SAU,EGY,981.487
BGR,RUS,980.734
TUR,AFG,978.971
MYS,JOR,978.533
COL,MEX,977.235
CHN,ZMB,976.745
ZAF,TZA,974.387
ESP,BOL,972.572
TUR,SVK,967.568
TUR,PAK,967.395
CAN,SWE,966.936
ARG,URY,966.188
CRI,PAN,966.073
CZE,GRC,965.809
SWE,CZE,963.911
UKR,GBR,962.08
RUS,CHE,961.5
HUN,TWN,961.241
LVA,NLD,960.24
CHL,DEU,959.323
DNK,SVN,958.509
SGP,MEX,956.547
BRA,FRA,956.026
GBR,BGD,954.399
EST,LTU,953.149
DEU,KWT,952.758
BGR,IRN,947.379
SAU,IDN,944.633
COD,CHN,943.995
THA,FRA,943.402
ITA,VEN,942.227
IND,ZWE,930.73
VNM,NLD,928.579
BRA,ECU,925.019
TUR,ROU,923.69
FRA,BOL,918.973
GRC,ROU,916.995
ITA,DOM,916.117
CZE,DZA,914.382
CHN,TGO,913.95
DNK,HND,910.036
BGR,ZAF,908.197
POL,GBR,906.977
HKG,MYS,906.316
IND,MDG,906.185
IND,AGO,903.371
HUN,JOR,903.001
ITA,MKD,902.648
ARE,SAU,902.454
URY,MOZ,901.86
THA,DEU,901.317
HUN,SAU,896.207
DNK,SVK,891.351
CRI,MEX,887.681
PRT,TWN,887.308
DEU,BOL,883.586
FRA,SLV,882.01
ROU,BGR,880.598
ROU,COL,879.195
AUS,IRL,878.863
SAU,AUS,877.766
DNK,RUS,875.638
CAN,ISR,873.369
MYS,ZAF,868.801
AUS,CZE,866.491
TWN,DNK,865.948
JPN,KWT,865.275
LVA,ESP,864.891
ITA,CRI,861.943
SVK,IRL,861.622
BGR,DEU,858.72
JPN,TUN,851.242
LTU,JPN,850.676
ZAF,KGZ,850.521
DEU,KAZ,846.009
DNK,ARE,844.692
UZB,RUS,843.473
CHE,GEO,843.448
SVN,KOR,842.947
TWN,PHL,841.75
SWE,TUR,841.674
EST,NLD,840.715
USA,SLV,840.606
HUN,THA,839.058
IRN,BRA,838.57
SRB,TUR,838.008
MYS,POL,837.779
LVA,GRC,836.989
MYS,CAN,836.438
KHM,CHN,836.347
HRV,BGD,835.96
BGR,MYS,833.958
MYS,SAU,831.856
CHN,AGO,831.027
ESP,KWT,824.811
USA,GUY,824.375
AUT,EGY,822.993
TWN,PAK,822.414
FRA,SVK,816.982
COL,ITA,815.497
CZE,VNM,814.422
TUR,AZE,814.015
IND,QAT,812.376
NLD,SYR,811.327
PRT,ISR,811.267
FIN,EGY,810.795
DNK,NZL,810.776
SVK,UKR,809.074
IND,MDA,808.937
IRL,CZE,808.875
DNK,UZB,808.622
DEU,SLV,808.054
THA,PAK,806.501
CHN,ZWE,806.391
LVA,RUS,806.23
ARG,AUS,805.359
LCA,FRA,804.167
BGD,GBR,802.834
DEU,QAT,801.441
DEU,OMN,800.898
TWN,CHL,799.641
CZE,IRN,799.623
ARE,GBR,798.933
SGP,TUN,798.765
ZAF,AGO,797.777
ITA,GTM,796.885
BEL,PHL,795.7
USA,PRY,794.974
MAC,EGY,794.312
GBR,AZE,793.604
IDN,ZAF,790.507
MLT,KOR,788.98
BGR,CYP,787.227
RUS,SVN,785.589
MYS,OMN,784.261
SVN,YEM,782.825
IND,NAM,782.606
DNK,VNM,782.366
AUS,ZAF,782.311
SAU,JPN,781.774
ESP,GTM,778.938
ARG,GTM,778.766
SVN,LBN,778.259
CAN,VNM,778.004
CZE,ECU,770.025
MLT,DZA,769.775
AUS,MNG,767.446
HUN,FIN,766.551
HRV,CHE,765.885
USA,LBN,764.566
IDN,BGD,764.344
ESP,URY,761.226
PRT,SAU,760.47
KOR,JOR,759.274
HRV,ISR,756.907
ZAF,PER,756.087
ARE,KWT,756.07
HKG,POL,752.99
ITA,NZL,752.892
DNK,COL,752.644
PRT,CYP,752.083
URY,ARG,749.615
KOR,HKG,749.193
HRV,SVN,747.06
ESP,PRY,746.468
BGR,JPN,745.799
GBR,NZL,745.345
POL,IRL,745.175
USA,PRK,744.603
ZAF,SHN,743.06
GBR,UGA,742.771
NLD,ECU,741.099
IRL,UKR,741.008
MLT,OMN,740.069
DNK,BGD,738.615
CZE,CAN,737.237
PER,COL,736.816
FRA,NGA,733.181
CHE,MKD,732.445
IRL,RUS,732.427
CHE,BHR,731.612
PRT,ARE,730.024
TWN,TUN,727.849
BRA,HKG,726.985
BRA,BOL,726.92
KWT,ARE,726.349
