# source: CEPII BACI HS17 V202601, year 2024 (via data/processed/baci_2024_hs6.parquet)
# pulled: 2026-07-30
# license: Etalab 2.0
# script: analysis/20_multigraph.py
# unit: *_kusd values are THOUSANDS of current USD (BACI native 'v'); USD = kusd * 1e3
# note: Taiwan = BACI code 490 'Other Asia, nes', recoded to TWN (iso3_recode)
# note: de minimis 1.0 kUSD on layer edges; HHI on 0..10,000 scale;
#       betweenness distance = 1/ln(1+v_kusd); eigenvector on undirected projection
# layer = aerospace; HS6 codes (14): 841111,841112,841121,841122,841181,841182,841191,841199,880211,880212,880220,880230,880240,880260
exporter_iso3,importer_iso3,value_kusd
CAN,MEX,18351.387
CHN,ARG,18240.624
NOR,TUR,18114.26
BEL,MEX,18088.306
USA,ARM,18066.385
GBR,IRQ,18039.459
DEU,MNG,18018.214
KGZ,FRA,18000.0
FRA,LBN,17998.036
FRA,PAK,17990.741
IRL,ROU,17978.174
KHM,HKG,17934.917
JPN,ARG,17827.419
FRA,KEN,17808.758
FRA,BGD,17802.31
CAN,MYS,17707.231
ITA,VNM,17577.733
AUT,POL,17529.183
IRL,TWN,17516.471
CHN,TZA,17514.255
BEL,CZE,17503.821
FIN,MYS,17491.014
USA,HRV,17427.417
USA,TJK,17336.734
DEU,IRN,17167.158
NLD,FRA,17139.858
JOR,DEU,16963.72
THA,CZE,16924.665
USA,ECU,16881.102
HUN,JPN,16847.483
CHE,HRV,16815.743
PRT,IRL,16809.454
SVN,CHE,16543.827
PAK,SGP,16514.683
CAN,GTM,16514.088
BEL,SWE,16511.452
IND,GUY,16503.254
SVN,SWE,16496.881
CHN,NGA,16462.58
CIV,FRA,16460.829
TWN,KOR,16424.457
CAN,BEN,16393.435
BGR,LBY,16390.416
ESP,ITA,16377.863
CHE,COL,16255.462
CHE,ZAF,16246.859
FRA,MMR,16214.761
HKG,OMN,16191.023
BRA,CHE,16114.121
USA,BOL,16083.861
SGP,COL,16033.132
NLD,KAZ,15976.633
HKG,ZAF,15971.608
ISR,CHE,15944.093
JPN,NLD,15922.375
ISR,ESP,15918.562
KOR,POL,15868.499
ITA,TUN,15866.501
CHE,DZA,15805.497
NLD,IND,15798.399
TUR,TWN,15789.451
CHE,SGP,15748.193
AUS,PNG,15723.965
CHE,HUN,15716.122
USA,GTM,15654.711
DZA,GBR,15616.506
MMR,KHM,15600.0
USA,LKA,15572.435
GBR,KAZ,15458.073
ROU,GBR,15409.158
KNA,MLT,15404.409
CHN,COD,15396.336
JPN,GRC,15391.107
CHE,KAZ,15377.209
VNM,DEU,15297.795
NLD,NZL,15294.966
NLD,IDN,15262.768
ITA,AUT,15181.02
TUR,ISR,15136.541
SWE,KOR,15134.582
SGP,NPL,15105.898
IRL,SVK,15077.275
IRL,LVA,15039.401
AUT,TUR,14995.589
GBR,PHL,14993.799
IRL,AZE,14970.926
CHE,MYS,14968.833
NLD,ESP,14921.487
DZA,NLD,14916.158
KOR,CAN,14889.599
BEL,CHN,14821.634
CZE,THA,14751.514
HKG,AUS,14749.42
CAN,BEL,14729.671
UKR,ISR,14723.939
SGP,OMN,14723.108
MEX,ITA,14675.946
CHE,PHL,14619.273
JPN,SAU,14583.878
NOR,BRA,14516.202
CHN,BGR,14490.424
NLD,PAN,14470.626
GRC,GBR,14465.388
CZE,AUS,14450.622
AUS,CAN,14429.379
PAK,TUR,14422.28
CHN,AUS,14384.198
GBR,COG,14375.607
LUX,GBR,14362.557
BWA,ZAF,14287.802
BEL,ARE,14255.742
RUS,MYS,14167.946
HKG,ESP,14161.459
SRB,SVK,14129.383
JPN,EGY,14108.751
AUT,SWE,14001.71
GBR,AGO,13888.715
ISR,VNM,13865.0
ARE,SEN,13734.2
NOR,IRL,13697.386
HUN,IND,13591.23
TUR,HUN,13569.163
USA,BRN,13565.608
FIN,SGP,13564.762
CHN,ISR,13516.801
USA,LBY,13514.62
HKG,MAC,13507.667
NOR,UKR,13488.984
THA,RUS,13481.749
NLD,GRC,13476.043
NLD,AUS,13444.598
OMN,FRA,13432.75
CZE,ROU,13430.757
NOR,DEU,13378.812
EST,IND,13363.477
LTU,USA,13362.161
HRV,ITA,13348.818
GBR,PAK,13338.616
UKR,UZB,13329.813
CAN,HUN,13163.436
LTU,NOR,13121.704
AGO,CZE,13111.731
CHN,HRV,13107.386
ITA,EGY,13091.509
KAZ,LVA,13071.243
ESP,CHN,13068.003
HUN,CHN,12997.471
THA,CAN,12951.248
FRA,PAN,12932.435
IND,NLD,12915.644
NLD,DZA,12874.893
BRA,CHL,12826.251
NLD,THA,12824.161
CAF,LKA,12821.328
KAZ,GBR,12786.852
MYS,CHN,12786.235
CHE,NGA,12761.34
USA,BLZ,12664.833
IND,HUN,12627.369
IRQ,NLD,12609.203
NLD,KEN,12596.325
KOR,PHL,12591.163
JPN,AUS,12574.718
POL,UKR,12543.509
POL,NGA,12511.53
NOR,ITA,12511.028
SWE,HUN,12443.46
NOR,HUN,12434.233
PHL,USA,12423.001
ITA,PNG,12416.886
MLT,GBR,12410.254
AUT,JPN,12409.393
THA,JPN,12364.515
TUN,ITA,12336.704
FIN,CAN,12321.202
SWE,SAU,12286.779
NLD,FIN,12239.438
POL,HUN,12236.957
IND,AUT,12218.297
IDN,CAN,12216.196
TUR,NLD,12205.025
CAN,TUN,12107.118
DNK,CHE,12075.658
TUR,JPN,12054.763
BRA,ARM,12000.0
FRA,DOM,11936.481
SWE,TGO,11887.236
DEU,KEN,11848.932
DEU,FIN,11844.56
UZB,KGZ,11812.585
ARE,ZWE,11771.595
FRA,NGA,11768.969
TUR,BEL,11743.401
BRA,JPN,11734.858
CZE,UKR,11650.171
USA,MMR,11638.919
BEL,JOR,11625.634
BEL,BHR,11609.21
CZE,MNG,11592.745
CAN,MAR,11587.648
NLD,OMN,11567.062
CHE,ARM,11550.647
IND,ITA,11526.104
CAN,IRQ,11523.856
USA,NAM,11507.602
LUX,CAN,11478.599
SAU,DEU,11477.232
ISR,ETH,11461.0
CZE,VNM,11453.205
THA,FIN,11445.241
GBR,KWT,11417.428
USA,ZMB,11412.144
DEU,DZA,11359.213
ROU,CHE,11331.086
KOR,BEL,11313.912
ITA,ISR,11303.946
CHE,KOR,11280.282
HKG,EGY,11245.31
BEL,ITA,11240.179
CHE,SVN,11209.862
MNE,POL,11107.786
IRL,DNK,11035.449
IDN,THA,11024.788
THA,SWE,11002.993
USA,YEM,10969.2
ZAF,NAM,10964.983
DEU,EST,10947.475
TUR,CAN,10941.811
TUR,IDN,10940.402
HUN,ARE,10924.265
ARE,EGY,10865.381
SAU,ITA,10845.159
GBR,LAO,10798.215
SGP,GHA,10773.993
HRV,CHL,10713.918
UZB,USA,10694.984
MAR,NLD,10664.347
DEU,SVN,10593.908
MNE,CZE,10559.665
ITA,BGR,10536.721
NOR,CAN,10531.821
USA,TKM,10504.336
TWN,LUX,10469.855
IDN,AUS,10461.052
IDN,TTO,10448.247
SGP,TZA,10439.348
GBR,GUY,10434.932
GUY,GBR,10388.791
CAN,GUY,10355.413
GBR,LBR,10334.492
SGP,UKR,10328.629
NZL,CHN,10287.755
CZE,ISR,10264.138
HKG,CAN,10251.955
FRA,BOL,10234.959
ESP,POL,10213.188
CAN,CHL,10212.405
CZE,ZAF,10201.523
ROU,BRA,10180.083
BRA,SWE,10158.2
NLD,IRL,10140.693
TWN,NZL,10100.208
TUR,VGB,10100.0
LBN,ARE,10005.0
HKG,SAU,10002.702
SWE,FRA,9987.096
JPN,BGD,9967.006
THA,MMR,9963.705
GBR,KGZ,9929.779
BGR,NOR,9911.33
TUR,UZB,9882.156
SGP,NOR,9846.836
ITA,TTO,9838.878
USA,KGZ,9836.02
SGP,ISR,9807.038
EST,DEU,9793.033
CZE,FRA,9781.768
USA,DJI,9768.551
SWE,TZA,9754.175
IRL,AUT,9702.942
CHE,TWN,9683.5
SWE,PER,9679.523
POL,ZAF,9660.257
BEL,NOR,9651.835
ARM,USA,9650.0
SGP,CHE,9638.894
TUR,CHE,9623.041
HUN,PAK,9515.032
MAR,CHE,9510.913
HKG,IND,9509.528
SAU,ESP,9497.337
HKG,IDN,9492.117
FRA,BFA,9458.489
DEU,MUS,9415.536
ZAF,ZWE,9413.052
BGR,SWE,9408.224
SWE,NGA,9275.516
TUR,AUS,9266.198
ITA,ZAF,9217.801
AUS,DEU,9178.526
KOR,NZL,9178.1
NLD,GHA,9167.277
LTU,GBR,9163.996
NLD,RUS,9158.959
SWE,BEL,9148.451
POL,CZE,9131.436
DNK,NOR,9116.123
FIN,TUR,9114.773
CZE,IND,9105.286
NLD,NOR,9092.131
NOR,AUS,9064.544
ISR,TUR,9064.539
BEL,THA,9050.705
NLD,UKR,9037.54
PHL,JPN,8986.211
CIV,BEL,8968.388
CAN,SRB,8959.446
SWE,KEN,8923.943
HRV,GBR,8923.409
BEL,ESP,8903.287
JPN,MYS,8880.398
TUR,UKR,8878.13
PRY,DEU,8795.219
ISR,NLD,8780.601
TUN,FRA,8758.206
HUN,RUS,8729.996
OMN,NLD,8726.252
USA,SEN,8711.314
BGR,ISR,8706.492
SRB,BEL,8605.593
TUR,KOR,8558.459
NOR,POL,8546.714
CHN,JOR,8543.742
CZE,CHL,8534.238
FIN,IND,8528.352
CHE,CHL,8517.983
MYS,DEU,8423.902
TWN,GBR,8357.913
NLD,SWE,8325.587
MEX,CHE,8324.265
PNG,AUS,8313.636
JPN,IND,8298.278
DNK,SGP,8289.057
POL,QAT,8279.045
BRA,MEX,8267.073
TZA,NLD,8265.057
FIN,CHE,8248.831
MEX,KOR,8232.238
BRA,COL,8232.207
FIN,KOR,8188.585
CAN,ISR,8187.13
UKR,DEU,8168.822
CAN,NPL,8155.256
PRT,FRA,8142.06
CHE,FIN,8132.769
IRL,IDN,8117.854
NLD,LVA,8090.878
AUT,ARE,8080.192
BHR,USA,8075.221
VNM,JPN,8072.219
ROU,HUN,8059.743
OMN,HKG,8045.324
CHE,THA,8038.693
GBR,TUN,8001.803
POL,SWE,7974.441
NLD,ISR,7951.906
DEU,MOZ,7949.431
NLD,ARG,7940.643
BEL,ISR,7924.75
JPN,HUN,7917.992
CHN,UZB,7877.413
JOR,THA,7844.437
THA,CHE,7804.192
KOR,SVK,7796.228
NLD,MEX,7762.766
NLD,CZE,7759.763
CYP,HUN,7741.649
ITA,KWT,7721.144
CHN,MAR,7706.517
NGA,CZE,7706.061
ESP,GHA,7687.299
ITA,GTM,7645.086
CZE,HUN,7625.775
SWE,IRQ,7607.85
SVK,DEU,7604.094
ITA,ROU,7590.509
BEL,PAK,7583.048
JPN,CHL,7557.145
IND,PRT,7500.226
VNM,FRA,7472.54
ARG,USA,7463.103
HUN,TUR,7419.142
MYS,MLT,7417.134
ITA,MOZ,7389.905
KAZ,KOR,7383.585
USA,LVA,7374.639
CHN,KWT,7363.036
KOR,KAZ,7361.244
IND,ISR,7350.151
TUR,IRQ,7325.79
KOR,BRA,7289.532
PRY,BRA,7243.343
ISR,SGP,7221.057
CHE,IRQ,7218.496
ITA,GNQ,7193.295
THA,TUR,7191.103
SGP,MMR,7157.196
ARM,GEO,7151.212
CHN,LUX,7149.352
PHL,NLD,7125.449
HUN,BHR,7099.697
ROU,NGA,7098.216
CHN,ZAF,7097.107
USA,UGA,7035.45
SAU,IRQ,7001.011
GEO,ROU,7000.0
FRA,LTU,6976.463
HRV,USA,6973.952
HUN,IRQ,6966.104
ISR,COL,6928.116
BRA,TUR,6924.831
SAU,GBR,6894.334
FRA,GTM,6876.116
LTU,ARE,6866.668
AUT,BRA,6866.322
PAK,GBR,6852.854
HRV,KWT,6811.203
AUS,CHE,6806.974
DEU,ZAF,6795.895
MYS,THA,6789.829
AUT,NGA,6751.465
DNK,HUN,6744.33
CHN,SVK,6685.237
THA,KAZ,6671.753
NOR,GRL,6665.933
ZAF,ISR,6655.793
ISR,ZAF,6642.007
CHN,GRC,6641.915
HUN,CHE,6640.96
GBR,LTU,6627.953
CHE,NOR,6621.066
CYP,KEN,6619.191
LUX,DEU,6617.484
RUS,DEU,6588.189
BHR,KWT,6588.081
CZE,NLD,6576.957
VNM,IRL,6575.827
ISR,SVN,6548.0
AUT,MYS,6545.855
CZE,GEO,6510.882
AUS,GBR,6509.615
JPN,SWE,6489.331
RUS,KOR,6488.493
BRA,BEL,6488.283
TUR,CHN,6483.81
CAN,MDV,6478.98
JPN,VNM,6464.193
BGR,SRB,6462.558
CHE,RUS,6432.397
ARE,SAU,6420.717
CZE,CAN,6412.84
ITA,COD,6378.978
IND,IDN,6373.594
TUR,SEN,6326.088
GBR,ISL,6320.752
USA,ABW,6315.849
FIN,HKG,6302.437
SWE,MYS,6289.796
IRL,SGP,6287.104
HRV,SGP,6279.914
SVK,USA,6279.84
DNK,DEU,6279.541
CAN,BRN,6251.684
SGP,EGY,6251.126
ITA,IRN,6243.454
CZE,SVK,6225.426
VNM,SVK,6224.063
CHE,BHR,6217.271
ITA,URY,6193.745
PAK,CHN,6174.949
MOZ,ITA,6160.141
USA,GHA,6145.193
DNK,HKG,6138.56
ITA,LBY,6126.436
CHE,BWA,6123.125
PER,SGP,6096.854
GBR,AUT,6088.62
CAN,FIN,6088.029
TWN,PHL,6067.301
SGP,IRL,6036.811
CHN,IRQ,6026.869
HUN,EST,6024.501
ITA,COG,6016.007
ITA,CHL,6009.16
JPN,CHE,6003.108
TZA,CAN,5995.728
CAN,IDN,5977.582
SGP,PAK,5971.805
AUT,NLD,5950.507
IDN,NLD,5930.691
ITA,BEL,5923.636
ESP,ISL,5913.616
NLD,JOR,5911.29
CHN,NOR,5906.768
IDN,SGP,5903.006
IRQ,ESP,5900.556
SWE,TUR,5885.383
BEL,KAZ,5852.128
SEN,ITA,5840.368
SWE,AGO,5809.655
ITA,DOM,5778.15
MYS,AUS,5765.767
CYP,GRC,5762.622
SRB,USA,5744.978
CHN,SWE,5725.229
AUT,CYP,5713.85
POL,AUT,5705.303
EST,THA,5700.843
USA,CRI,5699.391
ITA,PER,5679.431
CAN,SVN,5677.181
USA,BHS,5653.656
BGR,TUR,5643.263
ZAF,JOR,5632.988
AUT,AUS,5618.456
FIN,SWE,5605.416
CRI,USA,5596.035
UKR,CHN,5581.992
ISR,NGA,5580.0
CHE,JOR,5553.276
ZAF,KEN,5514.627
ARM,OMN,5500.0
TUN,GRC,5461.692
HKG,RUS,5455.394
CYM,NLD,5439.166
NOR,IND,5437.014
SGP,FIN,5432.878
SWE,ESP,5415.541
GBR,ROU,5373.882
ESP,KOR,5342.551
ROU,SVK,5325.0
ZAF,IRL,5274.616
GBR,ALB,5267.989
THA,SAU,5248.851
ISR,AGO,5241.0
CAN,GEO,5240.46
IDN,IRL,5226.089
THA,BEL,5192.873
POL,DZA,5171.937
NOR,MYS,5162.713
HRV,AUS,5157.674
HUN,IDN,5157.556
UKR,POL,5140.596
DEU,DOM,5130.231
GEO,ARE,5117.1
SGP,PYF,5103.485
MAR,GBR,5091.088
EGY,CZE,5084.121
LBN,DEU,5036.886
ITA,NZL,5030.738
ISL,GBR,5024.337
AZE,NOR,5000.0
DNK,GBR,4995.702
CAN,EST,4985.847
SRB,CAN,4959.315
IDN,GBR,4953.599
ROU,FRA,4912.746
TWN,NLD,4864.37
AUT,ROU,4860.089
MEX,IRL,4856.664
ARE,GBR,4853.869
FIN,AUS,4851.272
SGP,BGD,4840.23
ZAF,AUS,4825.599
KGZ,IND,4807.303
ZAF,CAN,4781.468
ARE,HUN,4781.144
UKR,ROU,4769.325
UZB,CHN,4763.44
ESP,MYS,4757.681
LUX,FRA,4748.265
FIN,ARE,4736.747
ITA,TZA,4733.643
HUN,CHL,4721.899
ZAF,BRA,4721.593
SAU,NGA,4694.553
DZA,CHE,4691.53
GRC,SAU,4658.666
EST,JOR,4649.258
ISR,AUS,4621.875
ITA,JOR,4617.107
PRT,CHN,4613.294
POL,ROU,4608.116
IRL,NOR,4598.43
ARE,FRA,4593.703
AUT,SAU,4592.124
VNM,COL,4584.836
ITA,UZB,4565.558
MEX,NLD,4564.657
NLD,UZB,4546.922
NZL,KOR,4544.921
USA,PAN,4539.316
ARE,DEU,4531.647
CAN,GRC,4531.29
VNM,BRA,4523.911
CHE,PAK,4514.623
USA,URY,4509.873
POL,COL,4495.331
BRA,PAN,4490.246
ISR,ARE,4480.0
ARE,IRL,4469.196
TWN,SRB,4468.445
JPN,BHR,4465.2
CAN,ETH,4462.968
IND,KGZ,4457.369
HUN,KAZ,4454.784
IND,NOR,4446.922
IND,EST,4444.806
SVN,QAT,4428.46
FRA,ISL,4415.16
SGP,JOR,4414.964
ITA,HRV,4414.267
AUT,TZA,4372.786
ZAF,THA,4359.98
SAU,TUR,4358.364
THA,BGD,4337.691
GBR,UZB,4327.648
CAN,VNM,4319.475
NZL,CAN,4313.317
CZE,ESP,4295.166
PRT,SGP,4289.23
ESP,LUX,4288.792
AUT,SRB,4286.41
FRA,COD,4266.243
HUN,AUS,4257.259
ESP,PAN,4229.131
THA,NOR,4225.012
CHE,DNK,4222.533
DNK,EST,4206.933
AUS,SWE,4189.623
DEU,MAR,4188.34
ESP,VEN,4166.193
CHE,VNM,4156.581
CYP,SGP,4156.422
MYS,KOR,4148.845
GBR,GHA,4142.467
HRV,BRA,4138.48
DNK,SWE,4120.961
ESP,VNM,4120.518
SGP,NCL,4119.561
AZE,CZE,4115.82
ITA,BRN,4102.162
JPN,ISR,4089.639
GBR,HRV,4072.466
LTU,ISR,4067.359
PAK,SWE,4049.06
PYF,NLD,4035.209
ATG,ESP,4020.943
DOM,USA,4015.752
SGP,MRT,4005.498
TUR,PAK,3967.916
GTM,PAN,3966.1
VNM,CHN,3960.352
GBR,LBY,3945.242
AUT,ESP,3942.422
TWN,IND,3942.363
POL,LBN,3941.532
ESP,EGY,3926.132
NZL,KEN,3912.354
CYP,USA,3910.357
BHR,ARM,3900.84
PAK,USA,3885.228
ZAF,NGA,3880.727
AUS,NOR,3854.522
CZE,AGO,3852.937
DNK,FIN,3852.508
SAU,KWT,3850.243
IND,SVK,3846.394
AUS,MYS,3843.108
ZAF,MYS,3832.775
NLD,ETH,3831.021
ROU,POL,3799.704
USA,CIV,3787.318
AUT,MNG,3785.24
POL,CHL,3749.813
ISR,THA,3748.0
TUR,KAZ,3737.781
JPN,KAZ,3735.321
CIV,VNM,3731.178
ITA,GEO,3730.953
ZAF,IRN,3728.536
MEX,NZL,3715.558
CHN,BFA,3714.553
NLD,NGA,3713.757
CHE,DOM,3713.071
KGZ,ARE,3712.677
AUS,BRA,3705.597
KAZ,JOR,3700.5
AGO,NGA,3700.0
ARM,JPN,3700.0
CHN,CIV,3696.492
CHN,DZA,3672.448
COL,AUS,3671.874
EST,BRA,3664.98
NLD,ROU,3656.488
TWN,IRL,3653.416
AUS,THA,3644.052
IRL,PAK,3636.738
IND,MUS,3632.487
KAZ,UZB,3630.0
PRT,THA,3624.882
TUR,CZE,3607.689
BHR,CHN,3606.725
CAN,SAU,3593.116
HUN,HKG,3592.537
ITA,PHL,3584.923
CAN,PNG,3584.364
BMU,AGO,3583.862
VNM,MYS,3555.327
SRB,FIN,3548.689
DEU,LTU,3545.413
IDN,TWN,3537.295
CAN,MMR,3535.3
KEN,TZA,3530.592
CHE,GRC,3525.309
ZAF,COD,3521.794
PRT,ESP,3519.413
ESP,ISR,3515.323
SGP,ZAF,3511.492
PAK,DEU,3510.178
SWE,EGY,3497.376
UZB,SGP,3496.28
AUS,ZAF,3494.943
COL,CHE,3491.668
AUT,ARG,3485.855
ZAF,MUS,3485.301
KOR,FIN,3480.0
EST,CHE,3478.868
MMR,HKG,3460.0
HRV,IND,3431.014
CHE,QAT,3425.572
BMU,USA,3424.943
EST,FRA,3424.005
AGO,USA,3423.029
SRB,ESP,3421.775
FIN,ISR,3406.299
BEL,TUR,3404.03
LTU,DEU,3398.384
SGP,FJI,3396.829
CHL,ESP,3378.108
CAN,EGY,3362.733
RUS,AZE,3333.1
ISR,KOR,3324.812
ROU,NLD,3314.725
ZAF,GBR,3310.423
ITA,HKG,3301.284
NOR,KOR,3296.423
TUN,CHN,3292.213
AUT,SVN,3291.005
MYS,ARE,3272.858
USA,MNE,3271.584
MEX,TUR,3267.83
COL,SWE,3265.914
ZAF,TZA,3256.793
BRA,ZAF,3230.394
CHE,EGY,3205.574
SGP,DNK,3205.249
SVN,DEU,3194.011
LUX,AUT,3187.258
ZAF,DEU,3153.724
SWE,BRB,3150.309
SWE,JAM,3146.02
LVA,IRL,3137.699
IRQ,CHE,3123.769
THA,NGA,3113.556
BIH,SGP,3097.989
SWE,CZE,3084.997
CHN,ECU,3077.845
ARE,ZMB,3074.571
TUR,TKM,3046.462
QAT,SGP,3045.265
CZE,AUT,3035.985
SRB,ITA,3028.156
KOR,SWE,3017.293
SVN,POL,3015.58
UKR,CZE,3011.55
AUT,MEX,3004.427
THA,MOZ,3000.0
AUS,ARE,2997.928
KOR,ISR,2983.658
PRY,ESP,2982.5
PRT,DEU,2978.811
IND,AUS,2969.313
BEL,UZB,2965.511
RUS,LKA,2952.454
MEX,SAU,2948.029
SAU,SGP,2939.397
UKR,USA,2938.304
DZA,POL,2934.407
SRB,ISR,2926.557
HUN,URY,2922.73
CHE,BGD,2917.406
TWN,CHE,2910.471
ECU,USA,2910.053
ALB,QAT,2890.292
SAU,CHN,2886.928
AUS,COL,2884.567
AGO,ESP,2866.054
ESP,CHL,2862.703
AUS,KEN,2855.868
ITA,PAK,2849.296
IRN,IDN,2848.624
POL,TWN,2847.198
PHL,CAN,2846.747
GBR,UGA,2841.954
LKA,ARE,2841.683
CAN,PAK,2840.231
NLD,EGY,2839.235
ROU,AUT,2830.445
HUN,AUT,2825.434
TUR,KGZ,2825.28
NLD,LBY,2823.131
ISR,LKA,2821.85
SAU,MAR,2821.671
TUR,SWE,2821.61
SAU,CHE,2818.233
CHL,BRA,2814.114
NLD,PHL,2797.729
SGP,KEN,2778.049
TWN,MEX,2776.697
HUN,THA,2776.472
HUN,TWN,2772.478
GBR,EST,2770.89
DEU,TKM,2765.339
ROU,PRT,2765.165
CAN,BHS,2760.566
GBR,GNQ,2759.692
MEX,ARG,2758.278
ITA,PRY,2749.517
SAU,HUN,2739.436
BEL,JPN,2737.99
THA,ISR,2717.148
HKG,ITA,2712.307
TUN,BRA,2708.688
AUT,CHN,2706.893
BEL,AGO,2703.381
ZAF,ESP,2702.745
TUR,PHL,2699.926
SWE,LBY,2695.872
MEX,AUS,2687.744
MYS,POL,2684.232
BRA,CHN,2652.898
PHL,SGP,2649.531
MKD,HRV,2643.133
ARE,CHN,2643.106
CZE,MYS,2639.423
JPN,DJI,2635.996
IDN,CZE,2634.102
CAN,ECU,2626.341
BEL,GRC,2626.339
ARE,KEN,2624.236
USA,NIC,2621.565
CHE,SWE,2619.079
GBR,CYP,2614.187
SWE,BHR,2600.829
DNK,ARE,2598.995
SVN,BRA,2596.546
CAN,TZA,2588.717
SRB,BRA,2573.666
NZL,BRA,2571.121
KOR,MYS,2562.404
CIV,CHE,2558.567
HRV,MKD,2557.961
ROU,JPN,2557.889
ISR,MEX,2556.0
MEX,ECU,2550.25
AUT,CHL,2549.633
CHN,DOM,2546.255
NLD,TTO,2545.883
JPN,TKM,2539.733
NZL,PNG,2537.591
TUR,RUS,2537.293
ESP,ARG,2530.995
CAN,UGA,2523.581
ZWE,ZAF,2521.934
TWN,UKR,2512.368
LVA,GBR,2504.147
ARM,CHE,2497.155
HUN,ZAF,2495.021
UZB,NZL,2487.122
IRL,HKG,2482.806
HRV,CIV,2476.108
PER,IDN,2464.133
HRV,ESP,2450.582
VGB,IRL,2441.876
PRT,BEL,2441.258
THA,FRA,2438.192
SWE,ZAF,2436.635
FRA,PER,2430.09
CZE,TUN,2425.162
ESP,KEN,2417.941
USA,GAB,2417.928
USA,SLV,2411.408
CZE,IDN,2406.385
DNK,POL,2389.303
USA,PNG,2383.626
MDG,IRL,2379.254
MDG,DEU,2378.676
URY,BRA,2371.55
ARE,ZAF,2365.59
SVN,MLT,2345.965
PRT,ROU,2344.957
SVK,GBR,2331.245
ZAF,SGP,2325.183
ARE,CHE,2319.093
SGP,SAU,2318.113
POL,SRB,2313.259
BRA,AUT,2306.866
PRT,CAN,2306.647
PER,CHN,2300.0
COL,NLD,2294.597
IRL,JOR,2289.855
SVK,QAT,2288.13
RUS,POL,2279.244
MEX,PRT,2276.222
SWE,CHL,2262.663
HUN,MEX,2256.769
ETH,SGP,2249.707
EST,NOR,2246.619
ARG,TWN,2231.922
FRA,CIV,2227.79
FJI,NZL,2226.113
SGP,PER,2220.52
CZE,GAB,2216.466
DEU,GHA,2214.214
JPN,OMN,2199.994
ITA,KEN,2194.17
SVN,BEL,2188.99
LVA,MYS,2182.513
TWN,ESP,2179.093
DEU,BEN,2162.956
CZE,MEX,2161.127
PAK,ARE,2154.334
CZE,ARE,2150.596
AUS,HKG,2146.193
COD,ZAF,2144.358
THA,IRQ,2137.256
USA,GEO,2127.712
TUR,ITA,2124.697
ISR,MAR,2124.0
RUS,SGP,2123.991
BGR,CAN,2116.845
TUR,AZE,2114.729
PER,USA,2102.493
CHL,CHE,2101.949
NLD,BGD,2094.689
ITA,LVA,2094.135
THA,PRT,2093.742
HRV,IDN,2087.979
NOR,CIV,2083.952
CZE,TWN,2083.39
GRC,CAN,2070.078
MYS,ZAF,2067.267
CHN,KGZ,2066.338
HRV,LBY,2063.381
ITA,ETH,2060.81
ZAF,BGR,2056.43
KWT,DEU,2054.577
MMR,SGP,2040.0
CHN,COL,2038.69
CAN,BLZ,2036.428
AUT,CZE,2029.565
DNK,CHN,2025.968
HUN,ROU,2025.123
IRL,KOR,2024.331
CIV,CZE,2023.357
UKR,SSD,2023.192
BGR,TWN,2020.034
SGP,AZE,2016.865
LBN,GBR,2013.011
ESP,COL,2011.861
HUN,EGY,2005.453
CUW,ARM,2003.332
IRL,BOL,2001.665
FRA,KHM,2000.0
KAZ,ARM,2000.0
AUS,KOR,1999.208
DEU,AZE,1977.044
VNM,CHE,1972.12
MAR,MLT,1972.08
JPN,BHS,1971.481
MKD,CHE,1965.69
CHL,NLD,1956.946
SVK,FRA,1955.988
NZL,POL,1955.94
DEU,URY,1953.824
THA,KOR,1946.227
CAN,PYF,1945.939
SWE,SVN,1944.283
SGP,LKA,1937.002
IDN,CHN,1926.056
SGP,BGR,1923.44
KEN,MDG,1917.583
LVA,BHR,1914.976
NLD,AUT,1913.323
LBY,ITA,1911.236
ZAF,SWE,1908.28
HUN,MAR,1906.55
GBR,TZA,1902.934
MUS,MOZ,1902.078
ZAF,MOZ,1893.268
SVK,IRL,1892.472
AUT,BEL,1887.043
ZAF,PRT,1884.186
NOR,THA,1873.878
GTM,USA,1869.7
VEN,HKG,1868.245
TWN,BEL,1857.095
RUS,IND,1855.518
IND,BIH,1850.234
MNG,FRA,1847.415
MEX,ZAF,1845.998
IND,DNK,1844.919
TUR,EGY,1844.723
SVN,CYP,1838.795
LVA,DNK,1833.781
KOR,ESP,1819.332
AUT,KWT,1819.232
ITA,BGD,1814.228
PYF,SGP,1810.462
HKG,POL,1810.285
EGY,FRA,1810.272
NZL,HKG,1807.93
GBR,PER,1801.725
AGO,BEL,1799.476
SWE,DOM,1798.478
DZA,HUN,1796.782
CZE,BGR,1794.711
USA,SXM,1793.834
ITA,SRB,1790.89
BEL,EGY,1787.106
HRV,NLD,1782.227
TTO,USA,1772.572
TUR,KWT,1772.122
CHN,GHA,1769.491
CAN,NGA,1766.685
ISR,MDA,1765.407
POL,KWT,1756.833
CHE,MKD,1748.964
SRB,ARE,1744.752
JPN,RUS,1744.133
MNE,ITA,1723.209
URY,ESP,1722.494
MEX,DNK,1720.748
TUR,JOR,1713.781
TUR,QAT,1706.927
BGR,CHE,1704.148
MAR,IND,1697.278
MYS,TWN,1693.47
